스마트 관광 시대에 국내 도보여행을 위한 안전정보 프레임워크 개발 및 적용 = Developing and Applying a Framework for Safety in Domestic Walking Tourism,"최수정 ( Choi Su-jeong ), 함주연 ( Ham Ju-yeon ), 구철모 ( Koo Chul-mo )",한국정보시스템학회,情報시스템硏究(Journal of information systems),"Vol.26No.3[2017]
",2017,Korean,"Smart Tourism, Walking Tourism, Tourism Safety, Natural Disaster, Social Disaster, Living Safety, War Safety",,KCI등재,"학술저널
",http://www.ekais.or.kr,247-271,1.0,,, KISS,,,"Purpose
This study aims to propose a framework for safety in domestic walking tourism, which defines the scope and type of safety information for tourists. Also, the framework provides a systematic classification for safety information in walking tourism. As the importance of safety in walking tourism due to the frequent occurrence of crimes and unexpected accidents increases, it is necessary to provide tourists with safety information on walking courses rapidly and systematically. However, most administrators (e.g., local governments) have mainly focused on providing tour information on walking courses through Internet websites or mobile apps, overlooking the safety issue. Besides, there is a lack of understanding of safety not only in walking tourism but also in the whole tourism industry.
Design/methodology/approach
This study proposes the framework that covers all possible safety-related information in walking tourism. Furthermore, to validate its availability, this study analyzes eight major platforms which offer tour information to tourists by applying the framework.
Findings
The major findings of this study are as follows. First, all platforms considered in this study do not provide any information on tourism safety, focusing on the provision of tour information. Second, three platforms currently provide an SOS function which means post-safety information. That is, no safety information is provided to prevent safety issues in advance. Finally, despite the increase of social concerns, all platforms do not provide safety information on public order and diseases in the social disaster classification as well as environmental pollution in the natural disaster classification. The details and implications of the findings are presented.",
스마트관광도시를 위한 무역전시회 브랜드 자산 연구 - 자아-브랜드 연결의 매개효과를 중심으로 = A Study of Customer-based Brand Equity of Trade Shows - Focused on Mediating Effects of Self-Brand Connection,"이선영,정남호,구철모",한국무역전시학회,무역전시연구,"Vol.13No.1[2018]
",2018,Korean,"무역전시회,고객기반 브랜드자산,브랜드 이미지,브랜드 신뢰,자아-브랜드 연결,Trade Shows,Customer-Based Brand Equity(CBBE),Brand Image,Brand Credibility,Self-Brand Connections",,KCI등재,"학술저널
",,91-112,1.0,,," KCI, &nbsp;&nbsp; eArticle",,"성공적인 무역전시회 브랜딩은 무역전시회 시장에서 보다 경쟁력있는 우선 순위를 이끌어내는 데 필수적이다. 그러나, 무역전시회 브랜드를 형성하는 요인에 대한 연구는 매우 찾아보기 어렵다. 본 연구는 고객 기반 브랜드 자산을 기반으로 참가자와 무역전시회 간 자아-브랜드 연결의 매개역할을 중심으로, 브랜드 신뢰 및 브랜드 이미지가 브랜드 자산에 미치는 영향을 조사하였다. 연구목적을 달성하기위해 KIMES (국제 의료기기&병원설비 전시회)에서 235명의 설문 데이터를 사용하였으며, 구조방정식 모형을 분석하였다. 연구결과, 무역전시회 브랜드 신뢰와 브랜드 이미지는 직∙간접적으로 브랜드 자산에 긍정적인 영향을 미치고, 자아-브랜드 연결은 브랜드 자산에 영향을 미치는 매개변수로 조사되었다. 이러한 결과를 토대로, 본 연구는 성공적인 무역 박람회 브랜딩에 대한 이론적 및 실무적 함의를 제시하였다.","Successful trade show branding is essential to bringing the priority of more competitive trade show marketplace. However, the process of building a dominant trade show brand, what constitutes a trade show brand, has not been well understood. This study examines a critical role of self-brand connection(SBC) based on customer-based brand equity(CBBE), investigating the influences of brand credibility and image on SBC. Additionally, SBC is positioned as a mediator of brand credibility and image on brand equity. Building on extensive literature, a model of the relationship is developed and empirically tested using survey data collected from 235 respondents from the KIMES (Korea International Medical & Hospital Equipment Show). Findings suggest that SBC is offered as an outcome of brand credibility and image as well as a mediator of the influence on brand equity. Based on these results, this study suggests the theoretical and practical implications regarding successful trade show branding.",
여행/관광분야 최우수상 : 스마트투어가이드,편집부,(사)한국인터넷전문가협회,스마트앱 연감(Smart App Annual),"Vol.2018No.-[2018]
",2018,Korean,,,,"학술저널
",,136-139,,,, KISS,,,,
스마트 글래스를 활용한 증강현실 기반의 관광서비스를 위한 사용자 인터페이스 설계 = User Interface design for tour service based on augmented reality utilizing smart glass,"신유경(Yu Kyung Shin),박소은(So Eun Park),김경령(Kyeong Ryeong Kim),주종화(Jong Wha J. Joo)",한국통신학회,한국통신학회 학술대회논문집,"Vol.2019No.6[2019]
",2019,Korean,,,,"학술저널
",http://www.kics.or.kr,921-922,,,, DBpia,,,,
관광경험에서의 스마트폰 활용 행태와 사용자 임파워먼트와의 관계에 관한 연구: 중국인을 대상으로 = A study of Relationship Smartphone use behavior and User empowerment in Tour experience : Focusing on Chinese people,"구철모,유문정,전유희,이지민,정남호",한국지식경영학회,지식경영연구,"Vol.17No.1[2016]
",2016,Korean,"User Empowerment,Explorative Use,Explorativeuse,Smartphone,Smart Tourism,UserEmpowerment,ExplorativeUse,Explorativeuse,Smartphone,SmartTourism",,KCI등재,"학술저널
",,153-172,4.0,,, KCI,,,"Recent years, a smartphone has been playing a role of searching, booking, and decision-makings in the tourism industry through tourists’ user experiences and engagements. This study investigated the tourists’ behavior toward smartphone usage regarding Chinese visitors who were ranked in Korea inbound tourism. This research model formulated two types of usage which identified explorlative use and exploitive use and the antecedent relationships of user empowerment including user competence, user impact, usage meaning, user trust. We analyzed SmartPLS2.0 for the hypotheses and found that first, user competence has a positive influence both of exploitative use and explorative use, second, user impact has a positive influence on exploitative use, but has not influenced on explorative use, third, usage meaning has not influence on exploitive use, but has a postitive influence on explorative use, and finally user trust has influence on both of exploitive and explorative use. Based on the results we found, we suggested Chinese tourists’ smartphone usages’ behaviors and theoretical and practical implications.",
스마트 글래스를 활용한 증강현실 기반의 관광경로안내를 위한 사용자 인터페이스 설계 = User interface design for tourism route guidance based on augmented reality utilizing smart glass,"강다은(Daeun Kang),김다은(Daeun Kim),이영민(Youngmin Lee)",대한공간정보학회,한국지형공간정보학회 학술대회,"Vol.2016No.10[2016]
",2016,Korean,,,,"학술저널
",,173-175,,,, DBpia,,,,
스마트폰을 활용한 지역관광정보 이용자의 만족도와 재방문의도에 관한 연구 -강릉지역 관광지를 중심으로- = Research on the Satisfaction degree with Tourism Informations for Smartphone users and revisitation intention: Forcusing on the tourist attractions in Gangneung,김월호 ( Weol Ho Kim ),한국호텔리조트학회(구 한국호텔리조트카지노산학학회),호텔리조트연구,"Vol.13No.3[2014]
",2014,Korean,"smartphone user,tourism information,satisfaction degree,revisiting",,KCI등재후보,"학술저널
",,411-433,6.0,,," KCI, &nbsp;&nbsp; KISS",,,"The purpose of this research is to analyse the patterns of using tourism information through smartphone and to estimate the satisfaction degree with each pattern of using tourism information and to suggest the improvements for the tourism information service. By analysing the influences of the characteristics of tourism informations on the tourist satisfaction and revisiting, the suggestions for increasing the satisfaction and revisiting will be provided for the local government to build new strategy for providing the tourism information. Based on the documentary research and pre-research, questionnaires were made and used for the practical research on tourism information search users. Frequency analysis was used for analysing demographic traits and patterns of smartphone using. Cross tabulation analysis was used for analysing relations between variables. Regression analysis was used for the analysing the influences of the characteristics of tourism information on the tourist satisfaction and revisiting. The results say that smartphone users use different APP and sites for searching general tourism information and choosing tourist destination. It turns out that satisfaction degrees with smartphone users for tourism information search were “medium” and suggest that more efforts are needed to increase the satisfaction degree. It is verified that among the characteristics of tourism information, accuracy, usefulness, connectivity, and sufficiency have impact on the satisfaction degree and that accuracy, usefulness, connectivity influence the revisiting. Therefore, the tourism information provider should manage to endeavor to improve the satisfaction degree through behavioral analysis.",
스마트 문화유산 관광안내 서비스,박상현,한국경영정보학회,한국경영정보학회 학술대회논문집,"Vol.2014No.1[2014]
",2014,Korean,,325.0,,"학술저널
",http://www.kmis.or.kr,605-613,,,, eArticle,,,,"I. 추진 배경
 II. 추진 개요
 III. 추진 방향
 IV. 세부 구축 내용
 V. 향후 추진 계획
 VI. 기대효과"
"가성비 높은 관광, 스마트 교통이 답이다",김정만,한국교통연구원,월간교통,"Vol.2017No.3[2017]
",2017,Korean,,,,"학술저널
",,2-4,,,, DBpia,전북대학교 중앙도서관,,,
빅데이터 분석 기반 스마트 관광정보 서비스 구축 = Development of Smart Tourist Information Service based on Bigdata Analysis,"가칠오(Chillo Ga),배상근(Sanggeun Bae),황동현(Donghyeon Hwang),강진아",대한공간정보학회,한국지형공간정보학회 학술대회,"Vol.2015No.9[2015]
",2015,Korean,,,,"학술저널
",,222-223,,,, DBpia,,,,
