저비용항공사의 스마트폰 애플리케이션 e-서비스품질이 고객만족 및 재이용의도에 미치는 영향,"김동준,정연국",한국관광서비스학회,한국관광서비스학회 학술대회,"Vol.-No.23[2013]
",2013,Korean,,,,"학술저널
",http://kotsa.kr/,7-25,,,, eArticle,,,,"I. 서론
 II. 이론적 배경
  1. 저비용항공사 스마트폰 애플리케이션
  2. e-서비스품질
  3. 고객만족
  4. 재이용의도
 III. 연구설계
  1. 연구모형
  2. 가설설정
  3. 변수의 조작적 정의 및 설문 구성
  4. 표본설계 및 분석방법
 IV. 실증분석
  1. 표본의 특성
  2. 신뢰도 및 타당성 검증
  3. 상관관계검증
  4. 가설검증
 V. 결론
 참고문헌"
호텔 전용 스마트 가이드 - 호텔 고객의 빅데이터 수집을 위한 고객 서비스 단말기 개발,"김가연,양소현,장혜원,좌민녕",한국관광서비스학회,한국관광서비스학회 학술대회,"Vol.-No.31[2018]
",2018,Korean,,,,"학술저널
",http://kotsa.kr/,242-250,,,, eArticle,,,,"1. 경북 지역 호텔 운영 실태
2. 경북지역 호텔 시장조사 및 관광 문제점
3. 단말기 개발 목적 및 설명
4. 기대효과
"
메가이벤트 경험을 통한 국가이미지 제고: 스마트관광 어플리케이션 활용과 후광효과 = Resonance of the national image through the experience of mega events: Use of smart-tourism application and the halo effect,"김상수,최규원,구철모",한국인터넷전자상거래학회,인터넷전자상거래연구,"Vol.20No.3[2020]
",2020,Korean,"smart-tourism application,perceived value,mega event,experience satisfaction,national image,halo effect",,KCI등재,"학술저널
",,87-102,2.0,,, DBpia,,,"This study explores the affected national image by perceived value who have been using smart-tourism applications during the visit for mega event. This was intended to be understood based on the halo effect.. In that way, this study examines the direct influence of national image to future behavioral intentions. A total of 122 survey responses from foreign visitors of 2018 PyeongChang Olympics were used for the PLS-SEM analysis. The results supported all five hypotheses of the study. Our research highlights the importance of the experience during the attendance of the Olympics and how it influences the overall national image during the course of the encounter. Thus, this study contributes to the theoretical tourism field of mega event and destination tourism as well as allowing practical insights into the importance of managing mega events.",
유명 관광 명소와 랜드 마크 검출을 통한 스마트 안경 관광 정보 시스템 = Smart Glasses Travel Information System through Famous Tourist Attraction and Landmark Detection,"조현우(Hyun-woo Cho),송영준(Young Joon Song)",대한전자공학회,대한전자공학회 학술대회,"Vol.2018No.11[2018]
",2018,Korean,,,,"학술저널
",,788-790,,,, DBpia,,,,
스마트관광을 위한 IT서비스 개발의 우선순위 도출을 위한 AHP 분석모델 = AHP Analysis Model for drawing Importance Priorities of IT Service developments for Smart Tourism,김근형,한국정보시스템학회,情報시스템硏究(Journal of information systems),"Vol.28No.4[2019]
",2019,Korean,"Smart tourism,IT Service,AHP analysis model,Importance Priority,Tourism Life Cycle",,KCI등재,"학술저널
",http://www.ekais.or.kr,49-64,0.0,,, KISS,,,"Purpose The purpose of this paper is to observe the relative priorities of importances among IT services for Smart tourism as well as the relative priorities of importances among ways for developing the IT Services.
Design/methodology/approach AHP analysis model was designed  with 3 layers in order to recognize the relative importances priorities of IT services and the ways developing the IT services in Smart tourism. The factors in the top layer consist of Pre-trip IT services,  During-trip IT services and Post-trip IT services. The lower factors in second layer of the Pre-trip IT services consists of Tourism information search, Online reservation and Price comparison. The lower factors of the During-trip IT services consists of Context recognition, Virtual Reality and Drone Application. The lower factors of the Post-trip IT services consists of Interactive Sharing and Tagging. The factor of third layer, the ways of developing the IT services consist of  Company leading, University leading and Industry-University Collaboration. The structural questionnaire based on the AHP analysis model was designed and used to survey experts in IT and tourism areas. The collected data by the question investigation was analyzed by AHP analysis technique.
Findings The importance priority of During-trip IT service was highest among in the three type IT services of tourism life cycle. The importance priority of Price comparison service was highest among IT services for Pre-trip. The importance priority of the Context recognition service was highest among IT services for During-trip. The Interactive sharing service was highest among IT services for Post-trip.  It would be confirmed for the IT service development ways of Company leading to be suitable for most of the It services, such as Tourism information search, Online reservation, Price comparison, Context recognition, Virtual reality, Drone application, Interactive sharing.",
스마트 관광 생태계 분석을 통한 공유가치 창출 방안 = Creating Shared Value through Smart Tourism Ecosystem Analysis,"정희정,이현애,엄태휘,정남호",한국서비스경영학회,서비스경영학회지(Journal of the Korea Service Management Society),"Vol.18No.5[2017]
",2017,Korean,"Smart Tourism,Smart Tourism Ecosystem,the 4th Industrial Revolution,Big Data,Creating Shared Value",,KCI등재,"학술저널
",http://www.koreaservice.or.kr,165-186,8.0,,," KCI, &nbsp;&nbsp; DBpia",,,"With the development of information communication and technologies(ICTs), their influences on tourism industry has increased, as a result, the era of smart tourism has arrived. This study found that tourism activities of tourism companies and tourists using ICTs and the big data generated at this time are the key factors in smart tourism ecosystem.
In addition, the active participation of consumers is also an important issue in creating shared value. At the beginning of the Fourth Industrial Revolution, the tourism industry can play a leading role in driving our economy even in the absence of employment.
Therefore, the purpose of this study is to understand and define the smart tourism from an ecosystem perspective rather than a fragmentary phenomenon, to identify main stakeholders (e.g., resident, tourism company, payment institution, public institution and government) that constitute a smart tourism ecosystem, and to discuss their roles.
Through this, it is expected to discuss the possibility of creating shared value through smart tourism ecosystem and present future direction.",
자전거 스포츠 및 관광 서비스를 위한 스마트 헤드웨어 어플리케이션 개발,"김범진(Beom-gin Kim),최유준(Yu-jun Choi),김성진(Sung-jin Kim),성광모(Kwang-mo Sung),서동현(Dong-hyeon Seo)",한국자동차공학회,한국자동차공학회 부문종합 학술대회,"Vol.2017No.5[2017]
",2017,Korean,"Smart HeadGear(스마트 헤드기어),Bicycle navigation(자전거 네비게이션),Bicycle route guidence(자전거 길안내),Navigation(네비게이션),Mobile Application(모바일 어플리케이션),Application(어플리케이션)",,,"학술저널
",,713-719,,,, DBpia,,"현대사회에서 자전거의 수가 많아진 만큼 자전거 사고도 급증하고 있다. 자전거 사고중 충돌 사고 시 대형사고로 이어지고 있으며 위험상황 시 적극적인 대처가 어렵기 때문에 사고를 사전에 예방하는 것이 매우 중요하다. 그렇지만 이에 따른 기술적 대책이 다른 선진국들에 비해 매우 부족한 실정이다. 전국의 자전거 사고 데이터와 수치지도(Digital Map)의 도로속성 정보를 기반으로 자전거 사고 위험존을 만들어졌고, 이를 활용하여 자전거 이용자에게 시의적절한 안전정보를 제공할 수 있도록 하는 방안이 제시되었다.1) 본 연구는 자전거 사고 위험 존 설정에 대한 기술적 활용의 일환으로서 모바일 어플리케이션의 인터페이스 제작과 시제품을 연구 개발을 목표로 한다. 이를 이루기 위해 자전거 사고 위험존을 기반한 네비게이션 모듈제작 후 헤드웨어 장치와 모바일 어플리케이션에 연동가능한 시제품을 제작함으로서 자전거 사고를 예방하고, 더 나아가 본 연구의 활용방안 등을 제시할 것이다.",,"Abstract
1. 서론
2. 위험존 기반 자전거 내비게이션 모듈 S/W 구성
3. 헤드웨어 및 모바일 어플리케이션
4. 실험
4. 결론
References
"
대학원생 연구논문 : 2팀 ; 여가활동은 외로움을 감소시키는가? -스마트폰 온라인과 오프라인 여가를 중심으로-,신학승,한국관광학회,한국관광학회 국제학술발표대회,"Vol.75No.1[2014]
",2014,Korean,,,,"학술저널
",,343-361,,,, KISS,,,,
우리나라 호텔 및 레지던스 호텔에서 스마트관광을 위한 정보의 사용에 관한 연구 = A Study on the SMART Tourism Information Utilization in Korea - Focus on Hotel and Residence industries -,"김효경,문재영",한국컴퓨터정보학회,韓國컴퓨터情報學會論文誌(Journal of the Korea society of computer and information),"Vol.23No.10[2018]
",2018,Korean,"Smart Tourism,e-tourism,Tourism Information,Customer Management,Smart City",,KCI등재,"학술저널
",http://www.ksci.re.kr,203-207,0.0,,, KCI,,,"The purpose of this study is to investigate how smart tourism is applied to hotels and residences using ICT in Korea. Smart tourism is similar often used as a concept such as u-tourism, e-tourism, and digital tourism but the most similar of ubiquitous. This is reflecting to the fact that the recent trend of tourism has been decreasing from the large scale to the individual but the customers demand has been increasing, so we have examined how the hotel and the residence are adapting this situation. As a results, hotels and residences in Korea are reflecting to improve work process and remodeling of customer service.",
확장된 기술수용모델(ETAM)에 따른 여행사 스마트폰 애플리케이션에 대한 수용과 확산에 관한 연구 = Research Articles : Study on Utilization and Circulation toward Smartphone Application of Travel Agencies Based on the Extended Technology Acceptance Model(ETAM),"이태희 ( Tae Hee Lee ),박일우 ( Leel Woo Park )",한국관광학회,관광학연구,"Vol.37No.6[2013]
",2013,Korean,"기술수용모델,Technology acceptance model,콘텐츠 품질,Contents quality,지각된 위험,Perceived risk,신뢰,Trust",300.0,KCI등재,"학술저널
",http://www.tosok.org/,287-308,25.0,,, KISS,,,,
